dataset_id,heldout_batch,metric,population,repeated_mean,repeated_sd,repeated_sd_status,repeated_n_seeds_expected,repeated_n_seeds_present,repeated_n_seeds_finite,repeated_n_seeds_comparable,repeated_numeric_seed_coverage,repeated_seed_coverage,repeated_source_statuses,repeated_status,repeated_reason,repeated_run_ids,unique_mean,unique_sd,unique_sd_status,unique_n_seeds_expected,unique_n_seeds_present,unique_n_seeds_finite,unique_n_seeds_comparable,unique_numeric_seed_coverage,unique_seed_coverage,unique_source_statuses,unique_status,unique_reason,unique_run_ids,none_mean,none_sd,none_sd_status,none_n_seeds_expected,none_n_seeds_present,none_n_seeds_finite,none_n_seeds_comparable,none_numeric_seed_coverage,none_seed_coverage,none_source_statuses,none_status,none_reason,none_run_ids,repeated_minus_none_difference,repeated_minus_none_valid_batch,repeated_minus_none_status,repeated_minus_none_reason,repeated_minus_unique_difference,repeated_minus_unique_valid_batch,repeated_minus_unique_status,repeated_minus_unique_reason,dimension
immune_cell_human,Oetjen_A,ASW_label,joint,0.85142425894737239,0.001307269043594966,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,0.82646324634552004,0.001834841263763572,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,0.83194394111633296,0.0015876426345418388,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__Oetjen_A__s40|historical__solar_none__d128__immune_cell_human__Oetjen_A__s41|historical__solar_none__d128__immune_cell_human__Oetjen_A__s42|historical__solar_none__d128__immune_cell_human__Oetjen_A__s43|historical__solar_none__d128__immune_cell_human__Oetjen_A__s44,0.019480317831039429,True,computed,,0.02496101260185235,True,computed,,128
immune_cell_human,Villani,ASW_label,joint,0.85129575729370122,0.0048245522632166943,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,0.82366945743560793,0.0057443114492320996,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s44,0.82789816260337834,0.0068153286406001639,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__Villani__s40|historical__solar_none__d128__immune_cell_human__Villani__s41|historical__solar_none__d128__immune_cell_human__Villani__s42|historical__solar_none__d128__immune_cell_human__Villani__s43|historical__solar_none__d128__immune_cell_human__Villani__s44,0.023397594690322876,True,computed,,0.027626299858093284,True,computed,,128
lung_atlas,3,ASW_label,joint,0.85839753150939946,0.0053808437897274655,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,0.83143579959869385,0.003466832987777294,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__3__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s44,0.83440026640892029,0.0052168987023590964,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__3__s40|historical__solar_none__d128__lung_atlas__3__s41|historical__solar_none__d128__lung_atlas__3__s42|historical__solar_none__d128__lung_atlas__3__s43|historical__solar_none__d128__lung_atlas__3__s44,0.02399726510047917,True,computed,,0.026961731910705611,True,computed,,128
lung_atlas,4,ASW_label,joint,0.83525505065917971,0.0042861034284948588,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,0.81226098537445068,0.0058023549787145625,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__4__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s44,0.81304512023925779,0.0047279291253047966,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__4__s40|historical__solar_none__d128__lung_atlas__4__s41|historical__solar_none__d128__lung_atlas__4__s42|historical__solar_none__d128__lung_atlas__4__s43|historical__solar_none__d128__lung_atlas__4__s44,0.022209930419921919,True,computed,,0.022994065284729026,True,computed,,128
lung_atlas,B1,ASW_label,joint,0.857015460729599,0.0059876181285175205,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,0.82784723639488222,0.0083952403181505389,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s44,0.83187803626060486,0.0052892699294962518,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__B1__s40|historical__solar_none__d128__lung_atlas__B1__s41|historical__solar_none__d128__lung_atlas__B1__s42|historical__solar_none__d128__lung_atlas__B1__s43|historical__solar_none__d128__lung_atlas__B1__s44,0.025137424468994141,True,computed,,0.029168224334716775,True,computed,,128
pancreas,fluidigmc1,ASW_label,joint,0.92093665599822994,0.0060771178560189119,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,0.90120671987533574,0.0083254940137110749,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s44,0.88791682124137883,0.010086630013399619,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__pancreas__fluidigmc1__s40|historical__solar_none__d128__pancreas__fluidigmc1__s41|historical__solar_none__d128__pancreas__fluidigmc1__s42|historical__solar_none__d128__pancreas__fluidigmc1__s43|historical__solar_none__d128__pancreas__fluidigmc1__s44,0.033019834756851107,True,computed,,0.019729936122894198,True,computed,,128
pancreas,inDrop2,ASW_label,joint,0.91561114192008974,0.004737471207993494,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,0.89528077244758608,0.006527844577503536,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s44,0.8876026511192322,0.014218184556396554,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__pancreas__inDrop2__s40|historical__solar_none__d128__pancreas__inDrop2__s41|historical__solar_none__d128__pancreas__inDrop2__s42|historical__solar_none__d128__pancreas__inDrop2__s43|historical__solar_none__d128__pancreas__inDrop2__s44,0.028008490800857544,True,computed,,0.020330369472503662,True,computed,,128
pancreas,inDrop3,ASW_label,joint,0.9064935088157654,0.0049966196159810621,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,0.8868135869503021,0.0070210898177136584,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s44,0.88344995975494389,0.010203848189302553,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__pancreas__inDrop3__s40|historical__solar_none__d128__pancreas__inDrop3__s41|historical__solar_none__d128__pancreas__inDrop3__s42|historical__solar_none__d128__pancreas__inDrop3__s43|historical__solar_none__d128__pancreas__inDrop3__s44,0.023043549060821511,True,computed,,0.019679921865463301,True,computed,,128
immune_cell_human,10X,ASW_label/batch,joint,0.84874880668052233,0.0017215041834766215,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,0.87150741433436651,0.0017017015224521845,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s44,0.86428325783724136,0.0036136781898331543,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__10X__s40|historical__solar_none__d128__immune_cell_human__10X__s41|historical__solar_none__d128__immune_cell_human__10X__s42|historical__solar_none__d128__immune_cell_human__10X__s43|historical__solar_none__d128__immune_cell_human__10X__s44,-0.015534451156719031,True,computed,,-0.022758607653844187,True,computed,,128
immune_cell_human,Oetjen_A,ASW_label/batch,joint,0.84885033835748658,0.0027064063506771563,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,0.86690416612684174,0.0024382518296791719,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,0.86279727532450001,0.0025509202302409755,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__Oetjen_A__s40|historical__solar_none__d128__immune_cell_human__Oetjen_A__s41|historical__solar_none__d128__immune_cell_human__Oetjen_A__s42|historical__solar_none__d128__immune_cell_human__Oetjen_A__s43|historical__solar_none__d128__immune_cell_human__Oetjen_A__s44,-0.013946936967013435,True,computed,,-0.018053827769355157,True,computed,,128
immune_cell_human,Villani,ASW_label/batch,joint,0.83665504132682966,0.0037689374121660977,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,0.85931766548000221,0.0029532945313767564,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s44,0.85169897757531099,0.0026824333760402095,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__Villani__s40|historical__solar_none__d128__immune_cell_human__Villani__s41|historical__solar_none__d128__immune_cell_human__Villani__s42|historical__solar_none__d128__immune_cell_human__Villani__s43|historical__solar_none__d128__immune_cell_human__Villani__s44,-0.015043936248481327,True,computed,,-0.02266262415317255,True,computed,,128
lung_atlas,3,ASW_label/batch,joint,0.81600404455666165,0.0040381855441317741,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,0.85077880117889637,0.0035332397338909728,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__3__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s44,0.84184719539115616,0.0024967158884481176,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__3__s40|historical__solar_none__d128__lung_atlas__3__s41|historical__solar_none__d128__lung_atlas__3__s42|historical__solar_none__d128__lung_atlas__3__s43|historical__solar_none__d128__lung_atlas__3__s44,-0.02584315083449451,True,computed,,-0.034774756622234726,True,computed,,128
lung_atlas,4,ASW_label/batch,joint,0.81762118874926648,0.003460527914333151,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,0.85298373423849105,0.0032396852065572374,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__4__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s44,0.84548201408356383,0.003999502766113743,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__4__s40|historical__solar_none__d128__lung_atlas__4__s41|historical__solar_none__d128__lung_atlas__4__s42|historical__solar_none__d128__lung_atlas__4__s43|historical__solar_none__d128__lung_atlas__4__s44,-0.027860825334297346,True,computed,,-0.035362545489224573,True,computed,,128
lung_atlas,B1,ASW_label/batch,joint,0.82218294783330204,0.0054731803108620924,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,0.85869755190619501,0.0027663705104137067,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s44,0.84953020625277453,0.0016544197172110311,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__B1__s40|historical__solar_none__d128__lung_atlas__B1__s41|historical__solar_none__d128__lung_atlas__B1__s42|historical__solar_none__d128__lung_atlas__B1__s43|historical__solar_none__d128__lung_atlas__B1__s44,-0.027347258419472498,True,computed,,-0.036514604072892975,True,computed,,128
pancreas,fluidigmc1,ASW_label/batch,joint,0.8695482039510033,0.0032576990227491829,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,0.89132917422724822,0.0044599993676607223,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s44,0.8791236893031027,0.0060122084145841047,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__pancreas__fluidigmc1__s40|historical__solar_none__d128__pancreas__fluidigmc1__s41|historical__solar_none__d128__pancreas__fluidigmc1__s42|historical__solar_none__d128__pancreas__fluidigmc1__s43|historical__solar_none__d128__pancreas__fluidigmc1__s44,-0.0095754853520993999,True,computed,,-0.021780970276244926,True,computed,,128
pancreas,inDrop2,ASW_label/batch,joint,0.86027232738527482,0.0012219527249072726,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,0.8798954294236434,0.0030635561488476276,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s44,0.8683487591762965,0.0031192585188990147,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__pancreas__inDrop2__s40|historical__solar_none__d128__pancreas__inDrop2__s41|historical__solar_none__d128__pancreas__inDrop2__s42|historical__solar_none__d128__pancreas__inDrop2__s43|historical__solar_none__d128__pancreas__inDrop2__s44,-0.0080764317910216876,True,computed,,-0.019623102038368589,True,computed,,128
pancreas,inDrop3,ASW_label/batch,joint,0.85927875520092645,0.0015399655194214227,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,0.87878867915495229,0.003061943721228335,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s44,0.86804901168503235,0.0034518261598348826,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__pancreas__inDrop3__s40|historical__solar_none__d128__pancreas__inDrop3__s41|historical__solar_none__d128__pancreas__inDrop3__s42|historical__solar_none__d128__pancreas__inDrop3__s43|historical__solar_none__d128__pancreas__inDrop3__s44,-0.0087702564841058983,True,computed,,-0.019509923954025843,True,computed,,128
immune_cell_human,10X,NMI_cluster/label,joint,0.73064502103065843,0.0031872025621799277,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,0.72589318113964596,0.0068701376271176912,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s44,0.73016225141831281,0.0042487025048853037,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__10X__s40|historical__solar_none__d128__immune_cell_human__10X__s41|historical__solar_none__d128__immune_cell_human__10X__s42|historical__solar_none__d128__immune_cell_human__10X__s43|historical__solar_none__d128__immune_cell_human__10X__s44,0.00048276961234561266,True,computed,,0.004751839891012466,True,computed,,128
immune_cell_human,Oetjen_A,NMI_cluster/label,joint,0.75187824010268378,0.010507221335853616,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,0.74519444954345659,0.0096496883590667,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,0.74452889329428196,0.0072834540453026739,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__Oetjen_A__s40|historical__solar_none__d128__immune_cell_human__Oetjen_A__s41|historical__solar_none__d128__immune_cell_human__Oetjen_A__s42|historical__solar_none__d128__immune_cell_human__Oetjen_A__s43|historical__solar_none__d128__immune_cell_human__Oetjen_A__s44,0.0073493468084018243,True,computed,,0.0066837905592271873,True,computed,,128
